Date2,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
3/19/12,0,75,52,1,1,,,,,,1,,,,1,,,,,,,
3/20/12,0,82,57,,,,,,,,1,,,,1,,,,,,,
3/21/12,0,84,56,,,,,,,,1,,,,,,,,,,,
3/22/12,0,86,55,,,,,,,,1,,,,,,,,,,,
3/23/12,0.05,73,54,,,,,,,,1,,,,,,,1,,,,
3/24/12,0.01,62,49,1,,,,,,,1,,,,1,,,1,,,,
3/25/12,0,73,49,,,,,,,,1,,,,1,,,1,,,,
3/26/12,0,50,32,,,,,,,,,,,,,,,,,,,
3/27/12,0,53,29,,,,,,,,,,,,,,,,,,,
3/28/12,0,70,45,,,,,,,,,,,,,,,,,,,
3/29/12,0,45,35,,,,,,,,1,,,,,,,,,,,
3/30/12,1.28,42,33,,,1,1,,,,,,,,,,,1,,,,
3/31/12,0,44,35,,,,,,,,,,,,,,,,,,,
4/01/12,0,55,37,,,,,,,,1,,,,,,,1,,,,
4/02/12,0,55,34,,,,,,,,,,,,,,,,,,,
4/03/12,0.19,63,38,1,,,,,,,,,,,,,,1,,,,
4/04/12,0,62,40,,,,,,,,1,,,,,,,,,,,
4/05/12,0,49,34,,,,,,,,,,,,,,,,,,,
4/06/12,0,59,30,,,,,,,,1,,,,,,,,,,,
4/07/12,0,64,32,,,,,,,,,,,,,,,,,,,
4/08/12,0,62,47,,,,,,,,,,,,,,,1,,,,
4/09/12,0,62,38,,,,,,,,,,,,,,,,,,,
4/10/12,0,44,37,,,,1,,,,,,,,,,,1,,1,,
4/11/12,0,53,36,,,,,,,,,,,,,,,,,1,,
4/12/12,0,59,33,,,,,,,,,,,,1,,,,,,,
4/13/12,0,62,37,,,,,,,,1,,,,,,,,,,,
4/14/12,0.08,63,46,,,,,,,,,,,,1,,,1,,,,
4/15/12,0.76,79,57,,,1,,,,,1,,,,,,,1,,,,
4/16/12,0,72,47,,,,,,,,,,,,,,,1,,,,
4/17/12,0,59,39,,,,,,,,,,,,,,,,,,,
4/18/12,0,59,35,,,,,,,,,,,,,,,,,,,
4/19/12,0,74,47,,,,,,,,,,,,,,,1,,,,
4/20/12,0.38,77,39,,,,,,,,1,,,,1,,,1,,,,
4/21/12,0.02,54,38,,,,,,,,,,,,,,,1,,,,
4/22/12,0,53,36,,,,,,,,,,,,,,,,,,,
4/23/12,0,57,40,,,,,,,,,,,,,,,,,,,
4/24/12,0,62,40,,,,,,,,,,,,,,,1,,,,
4/25/12,0.02,63,39,1,,,,,,,,,,,1,,,1,,,,
4/26/12,0,60,39,,,,,,,,1,,,,1,,,1,,,,
4/27/12,0,56,33,,,,,,,,,,,,,,,,,,,
4/28/12,0,47,38,,,,,,,,,,,,,,,1,,,,
4/29/12,0,60,30,,,,,,,,,,,,,,,,,,,
4/30/12,0.7,57,46,,,1,,,,,,,,,1,,,1,,,,
5/01/12,0.06,61,51,,,,,,,,1,,,,1,,,1,,,,
5/02/12,0.02,85,52,,,,,,,,1,,,,1,,,1,,,,
5/03/12,0.09,89,61,,,1,,,,,,,,,1,,,1,,,,
5/04/12,0,79,59,1,,,,,,,,,,,1,,,1,,,,
5/05/12,0,72,56,,,,,,,,,,,,,,,,,,,
5/06/12,0,71,50,,,,,,,,,,,,,,,1,,,,
5/07/12,0.46,64,51,,,1,,,,,1,,,,,1,,1,,,,
5/08/12,0.02,75,55,,,,,,,,1,,,,1,1,,1,,,,
5/09/12,0.07,67,49,,,,1,,,,,,,,,,,1,,,,
5/10/12,0,65,41,1,,,,,,,,,,,,,,,,,,
5/11/12,0,75,45,,,,,,,,,,,,,,,,,,,
5/12/12,0,76,55,,,,,,,,,,,,,,,,,,,
5/13/12,0.17,70,50,,,,,,,,1,,,,1,,,1,,,,
5/14/12,0,76,51,,,,,,,,1,,,,,,,,,,,
5/15/12,0,82,51,,,,,,,,1,,,,,,,,,,,
5/16/12,0.02,68,51,,,,,,,,,,,,,,,1,,,,
5/17/12,0,69,43,,,,,,,,,,,,,,,,,,,
5/18/12,0,74,47,,,,,,,,,,,,,,,,,,,
5/19/12,0,83,51,,,,,,,,1,,,,,,,,,,,
5/20/12,0,86,57,,,,,,,,1,,,,,,,,,,,
5/21/12,0.05,82,59,1,,,,,,,,,,,,,,1,,,,
5/22/12,0,72,54,,,,,,,,1,,,,,,,,,,,
5/23/12,0,76,52,,,,,,,,1,,,,1,,,,,,,
5/24/12,0,84,60,,,,,,,,1,,,,,,,,,,,
5/25/12,0,90,70,,,,,,,,,,,,,,,,,,,
5/26/12,0.38,74,61,,,1,,,,,,,,,1,,,1,,,,
5/27/12,0,84,61,,,,,,,,,,,,,,,,,,,
5/28/12,0,95,66,,,1,,,,,1,,,,1,,,,,,,
5/29/12,0.19,84,65,,,1,,,,,1,,,,,,,1,,,,
5/30/12,0,76,57,,,,,,,,,,,,,,,,,,,
5/31/12,0.19,65,50,1,,,,,,,,,,,1,,,1,,,,
6/01/12,0.38,62,50,,,,,,,,,,,,1,,,1,,,,
6/02/12,0,75,49,,,,,,,,,,,,,,,1,,,,
6/03/12,0,80,58,,,,,,,,,,,,,,,1,,,,
6/04/12,0,72,53,,,,,,,,,,,,,,,,,,,
6/05/12,0.07,69,54,1,,,,,,,,,,,1,1,,1,,,,
6/06/12,0,79,50,,,,,,,,,,,,,,,,,,,
6/07/12,0,83,55,,,,,,,,,,,,,,,,,,,
6/08/12,0,87,59,,,,,,,,,,,,,,,,,,,
6/09/12,0,90,62,,,,,,,,,,,,,,,,,,,
6/10/12,0,90,65,,,,,,,,,,,,,,,,,,,
6/11/12,0.01,77,70,,,,,,,,1,,,,,,,1,,,,
6/12/12,0,83,60,,,,,,,,,,,,1,,,,,,,
6/13/12,0,74,52,,,,,,,,,,,,,,,,,,,
6/14/12,0,80,50,,,,,,,,,,,,,,,,,,,
6/15/12,0,86,57,,,,,,,,,,,,,,,,,,,
6/16/12,0,87,66,,,,,,,,1,,,,,,,,,,,
6/17/12,0.1,82,67,,,,,,,,1,,,,1,,,1,,,,
6/18/12,0.68,84,60,,,1,,,,,,,,,1,,,1,,,,
6/19/12,0,95,75,,,,,,,,,,,,,,,,,,,
6/20/12,0,94,71,,,,,,,,,,,,,,,,,,,
6/21/12,0.07,95,67,,,1,,,,,,,,,,,,1,,,,
6/22/12,0,85,63,,,,,,,,,,,,,,,,,,,
6/23/12,0,82,60,,,,,,,,1,,,,,,,,,,,
6/24/12,0,89,69,,,,,,,,,,,,,,,,,,,
6/25/12,0,76,60,,,,,,,,,,,,,,,,,,,
6/26/12,0,85,53,,,,,,,,,,,,,,,,,,,
6/27/12,0,90,60,,,,,,,,,,,,,,,,,,,
6/28/12,0,99,67,,,,,,,,,,,,,,,,,,,
6/29/12,0,94,69,,,,,,,,1,,,,,,,,,,,
6/30/12,0,95,68,,,,,,,,,,,,,,,1,,,,
7/01/12,0,93,66,,,1,,,,,,,,,,,,,,,,
7/02/12,0,94,67,,,,,,,,1,,,,1,,,,,,,
7/03/12,0.41,85,72,,,1,,,,,1,,,,,,,1,,,,
7/04/12,0,102,71,,,1,,,,,1,,,,1,,,,,,,
7/05/12,1.76,86,69,,,1,,,,,,,,1,,,,1,,,,
7/06/12,0,98,74,,,,,,,,1,,,,1,,,,,,,
7/07/12,0,100,75,,,,,,,,1,,,,,,,1,,,,
7/08/12,0,87,69,,,1,,,,,,,,,,,,1,,,,
7/09/12,0,83,64,,,,,,,,,,,,,,,,,,,
7/10/12,0,84,67,,,,,,,,,,,,,,,,,,,
7/11/12,0,85,60,,,,,,,,,,,,,,,,,,,
7/12/12,0,88,62,,,,,,,,,,,,,,,,,,,
7/13/12,0,90,70,,,,,,,,1,,,,,,,,,,,
7/14/12,0,85,67,,,,,,,,1,,,,,,,1,,,,
7/15/12,0,94,74,,,,,,,,,,,,,,,,,,,
7/16/12,0,95,72,,,,,,,,1,,,,,,,1,,,,
7/17/12,0,102,76,,,,,,,,,,,,,,,,,,,
7/18/12,0.02,88,76,,,,,,,,1,,,,,,,1,,,,
7/19/12,0.16,77,67,,,,,,,,1,,,,1,,,1,,,,
7/20/12,0,82,66,,,,,,,,,,,,,,,1,,,,
7/21/12,0,90,59,,,,,,,,1,,,,,,,,,,,
7/22/12,0,94,70,,,,,,,,,,,,,,,,,,,
7/23/12,0,98,75,,,,,,,,,,,,,,,1,,,,
7/24/12,0,89,70,,,,,,,,,,,,,,,,,,,
7/25/12,0,90,61,,,,,,,,,,,,,,,,,,,
7/26/12,0.11,86,72,,,1,,,,,,,,,,,,1,,,,
7/27/12,1.09,85,66,,,1,,,,,1,,,,,,,1,,,,
7/28/12,0.06,86,66,1,,,,,,,,,,,1,,,1,,,,
7/29/12,0,86,62,,,,,,,,1,,,,,,,,,,,
7/30/12,0,88,68,,,,,,,,1,,,,,,,,,,,
7/31/12,0.06,89,68,,,1,,,,,,,,,,,,1,,,,
8/01/12,0,87,65,,,,,,,,,,,,,,,,,,,
8/02/12,0,93,65,,,,,,,,,,,,,,,1,,,,
8/03/12,0,93,71,,,,,,,,1,,,,,,,,,,,
8/04/12,0.05,91,71,,,1,,,,,1,,,,,,,1,,,,
8/05/12,0.16,89,67,1,,,,,,,,,,,1,,,1,,,,
8/06/12,0,81,58,,,,,,,,,,,,,,,,,,,
8/07/12,0,91,60,,,,,,,,,,,,,,,,,,,
8/08/12,0,89,69,,,,,,,,,,,,,,,,,,,
8/09/12,0.55,73,64,,,1,,,,,,,,,1,,,1,,,,
8/10/12,0.22,74,62,,,1,,,,,,,,,1,,,1,,,,
8/11/12,0.03,71,60,1,,,,,,,,,,,1,,,1,,,,
8/12/12,0,82,60,,,,,,,,,,,,,,,,,,,
8/13/12,0.02,78,65,1,,,,,,,,,,,1,,,1,,,,
8/14/12,0.53,78,63,,,,,,,,,,,,1,,,1,,,,
8/15/12,0,81,61,,,,,,,,1,,,,1,,,1,,,,
8/16/12,0.04,83,63,,,,,,,,1,,,,1,,,1,,,,
8/17/12,0,78,61,,,,,,,,,,,,,,,,,,,
8/18/12,0,76,52,,,,,,,,,,,,,,,,,,,
8/19/12,0,80,57,,,,,,,,,,,,,,,,,,,
8/20/12,0,78,57,,,,,,,,,,,,,,,,,,,
8/21/12,0,79,58,,,1,,,,,,,,,1,,,1,,,,
8/22/12,0,83,57,,,,,,,,1,,,,1,,,,,,,
8/23/12,0,86,59,,,,,,,,1,,,,,,,,,,,
8/24/12,0,88,63,,,,,,,,1,,,,1,,,,,,,
8/25/12,0,90,66,,,,,,,,1,,,,,,,,,,,
8/26/12,0.01,86,69,,,,,,,,,,,,,,,1,,,,
8/27/12,0.64,83,70,,,,,,,,,,,,1,,,1,,,,
8/28/12,0,82,63,,,,,,,,,,,,,,,,,,,
8/29/12,0,81,59,,,,,,,,,,,,,,,,,,,
8/30/12,0,85,59,,,,,,,,1,,,,1,,,,,,,
8/31/12,0,95,62,,,,,,,,,,,,,,,,,,,
9/01/12,0,84,70,,,,,,,,,,,,,,,,,,,
9/02/12,0,81,69,,,,,,,,,,,,,,,1,,,,
9/03/12,0,89,66,,,,,,,,1,,,,1,,,,,,,
9/04/12,0.95,81,71,,,1,,,,,1,,,,,,,1,,,,
9/05/12,0.02,81,66,1,1,,,,,,,,,,1,,,1,,,,
9/06/12,0,86,67,,,,,,,,1,,,,1,,,,,,,
9/07/12,0.03,81,60,,,,,,,,,,,,,,,1,,,,
9/08/12,0.44,73,57,1,,,,,,,,,,,1,,,1,,,,
9/09/12,0,74,52,,,,,,,,,,,,,,,,,,,
9/10/12,0,74,51,,,,,,,,,,,,,,,,,,,
9/11/12,0,81,52,,,,,,,,,,,,,,,,,,,
9/12/12,0,84,56,,,,,,,,,,,,,,,,,,,
9/13/12,0,85,61,,,,,,,,,,,,,,,,,,,
9/14/12,0.44,73,55,1,,,,,,,,,,,1,,,1,,,,
9/15/12,0,73,49,,,,,,,,,,,,,,,,,,,
9/16/12,0,78,50,,,,,,,,,,,,,,,,,,,
9/17/12,0.13,78,55,,,1,,,,,,,,,,,,1,,,,
9/18/12,0.06,67,46,,,,,,,,,,,,1,,,1,,,,
9/19/12,0,67,39,,,,,,,,,,,,,,,,,,,
9/20/12,0.21,69,52,,,1,,,,,,,,,,,,1,,,,
9/21/12,0.09,72,49,,,,,,,,,,,,,,,1,,,,
9/22/12,0.09,61,46,1,,,,,,,,,,,1,,,1,,,,
9/23/12,0,59,45,,,,,,,,,,,,,,,1,,,,
9/24/12,0,65,37,,,,,,,,,,,,,,,,,,,
9/25/12,0,69,47,1,,,,,,,,,,,1,,,,,,,
9/26/12,0.01,72,52,,,,,,,,1,,,,1,1,,1,,,,
9/27/12,0,66,48,,,,,,,,,,,,,,,,,,,
9/28/12,0,71,48,,,,,,,,,,,,,,,,,,,
9/29/12,0,72,47,,,,,,,,1,,,,1,,,,,,,
9/30/12,0,65,48,,,,,,,,,,,,,,,,,,,
10/01/12,0,67,43,1,,,,,,,,,,,,,,1,,,,
10/02/12,0.13,70,55,,,,,,,,,,,,,,,1,,,,
10/03/12,0.08,68,59,,,,,,,,,,,,1,1,,1,,,,
10/04/12,0,77,57,,,,,,,,,,,,,,,1,,,,
10/05/12,0.13,66,45,,,,,,,,,,,,,,,1,,,,
10/06/12,0,51,39,1,,,,,,,,,,,1,,,,,,,
10/07/12,0,50,40,,,,,,,,,,,,,,,1,,,,
10/08/12,0,55,33,1,,,,,,,,,,,1,,,,,,,
10/09/12,0,63,36,,,,,,,,,,,,,,,,,,,
10/10/12,0.1,54,33,1,,,,,,,,,,,1,,,1,,,,
10/11/12,0,62,31,,,,,,,,,,,,,,,,,,,
10/12/12,0,54,37,,,,,,,,,,,,,,,,,,,
10/13/12,0.62,61,32,1,,,,,,,,,,,1,,,1,,,,
10/14/12,0.14,70,56,,,1,,,,,,,,,,,,1,,,,
10/15/12,0,57,47,,,,,,,,,,,,,,,1,,,,
10/16/12,0,59,40,,,,,,,,,,,,,,,1,,,,
10/17/12,0.23,73,54,,,,,,,,,,,,,,,1,,,,
10/18/12,0.17,61,49,,,1,,,,,,,,,1,,,1,,,,
10/19/12,0.19,58,46,1,,,,,,,,,,,,,,1,,,,
10/20/12,0,57,44,1,,,,,,,,,,,1,1,,1,,,,
10/21/12,0,63,38,1,,,,,,,,,,,1,,,,,,,
10/22/12,0.08,71,42,,,1,,,,,,,,,1,,,1,,,,
10/23/12,0.2,71,59,,,1,,,,,,,,,1,,,1,,,,
10/24/12,0.01,78,60,1,,,,,,,,,,,1,,,1,,,,
10/25/12,0,78,56,,,,,,,,,,,,,,,,,,,
10/26/12,0.03,69,47,,,,,,,,,,,,,,,1,,,,
10/27/12,0,56,40,,,,,,,,,,,,,,,,,,,
10/28/12,0,50,39,,,,,,,,,,,,,,,1,,,,
10/29/12,0,44,37,,,,,,,,,,,,,,,1,,1,,
10/30/12,0.17,45,36,,,,1,,,,,,,,1,,,1,,1,,
10/31/12,0.04,43,38,1,,,,,,,,,,,1,1,,1,,,,
11/01/12,0,50,38,,,,,,,,,,,,,,,,,,,
11/02/12,0.01,43,36,,,,,,,,,,,,,,,1,,,,
11/03/12,0,47,31,,,,,,,,,,,,,,,,,,,
11/04/12,0,41,28,,,,,,,,,,,,,,,,,,,
11/05/12,0,44,30,,,,,,,,,,,,,,,,,,,
11/06/12,0,42,32,,,,,,,,,,,,,,,,,,,
11/07/12,0,49,30,,,,,,,,,,,,,,,,,,,
11/08/12,0,49,27,,,,,,,,1,,,,1,,,,,,,
11/09/12,0,54,30,,,,,,,,1,,,,1,,,1,,,,
11/10/12,0,62,48,,,,,,,,1,,,,,,,1,,,,
11/11/12,0,69,51,,,,,,,,,,,,,,,,,,,
11/12/12,0.52,61,35,1,,,,,,,,,,,1,,,1,,,,
11/13/12,0,35,28,,,,,,,,,,,,,,,,,1,,
11/14/12,0,41,25,,,,,,,,,,,,,,,,,,,
11/15/12,0,48,32,,,,,,,,,,,,1,,,,,,,
11/16/12,0,53,28,,,,,,,,1,,,,1,,,,,,,
11/17/12,0,52,29,,,,,,,,1,,,,1,,,,,,,
11/18/12,0,55,35,,1,,,,,,1,,,,1,,,,,,,
11/19/12,0,54,31,,1,,,,,,1,,,,1,,,,,,,1
11/20/12,0.03,57,39,,,,,,,,1,,,,1,,,1,,,,
11/21/12,0,59,35,,,,,,,,1,,,,1,,,,,,,
11/22/12,0.05,62,35,1,1,,,,,,1,,,,,,,1,,,,
11/23/12,0.1,55,33,1,,,,,,,,,,,1,,,1,,1,,
11/24/12,0,34,30,,,,,,,,,,,,,,,,,1,,
11/25/12,0.01,39,28,1,,,,,,,,,,,1,,,,,1,,
11/26/12,0,38,29,,,,,,,,,,,,,,,,,,,
11/27/12,0,36,23,,,,,,,,,,,,,,,,,,,
11/28/12,0,42,24,,,,,,,,,,,,,,,,,,,
11/29/12,0,48,25,,,,,,,,,,,,,,,,,,,
11/30/12,0,46,32,,,,,,,,1,,,,,,,,,,,
12/01/12,0,57,37,,,,,,,,1,,,,1,,,,,,,
12/02/12,0.14,57,50,1,,,,,,,,,,,1,,,1,,,,
12/03/12,0,63,47,,1,,,,,,,,,,1,,,1,,,,
12/04/12,0.18,63,41,1,,,,,,,,,,,1,,,1,,,,
12/05/12,0,43,29,,,,,,,,,,,,,,,,,,,
12/06/12,0,40,27,,,,,,,,,,,,,,,,,,,
12/07/12,0.09,43,36,1,,,,,,,,,,,1,,,1,,,,
12/08/12,0.2,42,35,1,,,,,,,,,,,1,,,1,,,,
12/09/12,0.08,40,35,,1,,,,,,,,,,1,,,1,,,,
12/10/12,0,42,33,,1,,,,,,,,,,1,,,1,,,,
12/11/12,0,36,26,,,,,,,,,,,,,,,,,,,
12/12/12,0,43,24,,,,,,,,,,,,,,,,,,,
12/13/12,0,44,24,,,,,,,,,,,,,,,,,,,
12/14/12,0,48,29,,,,,,,,,,,,,,,,,,,
12/15/12,0.03,46,32,,,,,,,,1,,,,1,,,1,,,,
12/16/12,0.38,53,45,1,,,,,,,,,,,1,,,1,,,,
12/17/12,0,45,39,,,,,,,,,,,,,,,1,,,,
12/18/12,0.02,43,34,,,,,,,,,,,,,,,1,,,,
12/19/12,0,40,34,,,,,,,,1,,,,1,,,1,,,,
12/20/12,0.83,46,35,,,,,,,,1,,,,1,,,1,,1,,
12/21/12,0.07,35,30,,,,,,,,,1,,,1,,,,,1,,
12/22/12,0,35,27,,,,,,,,,,,,,,,,,,,
12/23/12,0,38,21,,,,,,,,,,,,1,,,,,,,
12/24/12,0.06,35,24,1,,,,,,,,,,,1,,,,,1,,
12/25/12,0,33,22,,,,,,,,,,,,,,,,,,,
12/26/12,0.41,32,27,1,,,,,,,,,,,1,,,,,1,,1
12/27/12,0.02,32,17,1,,,,,,,,,,,1,,,,,1,,
12/28/12,0,30,13,,,,,,,,,,,,1,,,,,1,,
12/29/12,0.13,31,22,1,,,,,,,,,,,1,,,,,1,,
12/30/12,0,30,15,1,,,,,,,,,,,1,,,,,1,,
12/31/12,0,36,14,,,,,,,,,,,,,,,,,,,
1/01/13,0,31,12,,,,,,,,,,,,,,,,,,,
1/02/13,0,24,7,,,,,,,,,,,,,,,,,1,,
1/03/13,0,31,14,,,,,,,,1,,,,,,,,,1,,
1/04/13,0,30,22,,,,,,,,,,,,,,,,,1,,
1/05/13,0.03,34,14,1,,,,,,,,,,,1,,,,,1,,
1/06/13,0.01,36,33,,,,,,,,1,,,,1,,,1,,1,,
1/07/13,0,35,27,,,,,,,,,,,,,,,,,,,
1/08/13,0,36,22,,,,,,,,1,,,,1,,,,,,,
1/09/13,0,48,25,,,,,,,,1,,,,1,,,1,,,,
1/10/13,0.01,41,26,,,,,,,,,,,,,,,1,,,,
1/11/13,0.73,58,36,1,,,,,,,,,,,1,,,1,,,,
1/12/13,0,59,40,1,,,,,,,,,,,1,,,1,,,,
1/13/13,0.85,51,33,1,,,,,,,,,,,1,1,,1,,1,,
1/14/13,0,33,22,,,,,,,,,,,,,,,,,,,
1/15/13,0,31,16,,,,,,,,,,,,,,,,,,,
1/16/13,0,38,24,,,,,,,,,,,,,,,,,,,
1/17/13,0,39,20,,,,,,,,,,,,,,,,,,,
1/18/13,0,36,18,,,,,,,,,,,,,,,,,,,
1/19/13,0,48,35,,,,,,,,,,,,,,,,,,,
1/20/13,0,45,18,,,,,,,,,,,,,,,,,1,,
1/21/13,0.06,20,5,,,,,,,,1,,,,1,,,,,1,,1
1/22/13,0.01,12,-1,,,,,,,,,,,,,,,,,1,,
1/23/13,0.02,18,5,,,,,,,,1,,,,1,,,,,1,,
1/24/13,0,22,11,1,,,,,,,,,,,1,,,,,1,,
1/25/13,0.13,21,15,1,,,,,,,,,,,1,,,,,1,,
1/26/13,0,27,17,1,,,,,,,,,,,1,,,,,1,,
1/27/13,0.27,30,12,,,,1,,,,,,,,,,,1,1,1,,
1/28/13,0.27,47,30,,,,,,,,,,,,1,1,,1,1,,,
1/29/13,0.67,57,37,1,1,1,,,,,,,,,,1,,,,,,
1/30/13,0.3,62,34,,,1,,,,,,,,,1,,,1,,,,
1/31/13,0.09,34,17,,,,,,,,1,1,,,,,,1,,1,,
2/01/13,0.05,19,9,,,,,,,,1,,,,1,,,,,1,,1
2/02/13,0.09,24,14,1,,,,,,,,,,,1,,,,,1,,
2/03/13,0.02,22,5,1,,,,,,,,,,,1,,,,,1,,
2/04/13,0.13,24,18,1,,,,,,,,,,,1,,,,,1,,
2/05/13,0.01,28,17,,,,,,,,1,,,,1,,,,,1,,
2/06/13,0,31,14,1,,,,,,,,,,,,,,,,1,,
2/07/13,0,38,25,,,,,,,,,,,,,,,,,1,,
2/08/13,0.27,32,23,,,,1,,,,,,,,,,,1,1,1,,
2/09/13,0,30,13,1,,,,,,,,,,,,,,,,,,
2/10/13,0.09,42,21,,,,,,,,,,,,,,,1,,,,
2/11/13,0,46,33,,,,,,,,,,,,,,,,,1,,
2/12/13,0,34,30,,,,,,,,,,,,,,,,,1,,
2/13/13,0,39,27,,,,,,,,,,,,,,,,,,,
2/14/13,0.01,41,26,,,,,,,,1,,,,1,,,1,,,,
2/15/13,0,36,25,,,,,,,,,,,,,,,,,1,,
2/16/13,0.08,27,16,,1,,,,,,,,,,,,,,,1,,1
2/17/13,0.01,25,10,,,,,,,,,,,,,,,,,1,,
2/18/13,0,45,17,,,,,,,,,,,,,,,1,,,,
2/19/13,0.15,45,19,,,,,,,,1,,,,1,,,1,,1,,
2/20/13,0,24,17,,,,,,,,,,,,,,,,,1,,
2/21/13,0,27,21,,,,,,,,,,,,,,,,,1,,
2/22/13,0.29,35,23,,1,,,,,,1,,,,,1,,,,1,,
2/23/13,0,34,25,,,,,,,,,,,,,,,,,,,
2/24/13,0,37,24,,,,,,,,,,,,,,,,,1,,
2/25/13,0,41,21,,,,,,,,,,,,1,,,,,,,
2/26/13,1.19,35,30,,,,1,,,,,,,,1,,,1,,1,,
2/27/13,0.38,36,33,1,1,,,,,,,,,,,,,1,,1,,
2/28/13,0.06,39,31,1,,,,,,,,,,,1,,,,,1,,
3/01/13,0,31,26,,,,,,,,,,,,,,,,,1,,
3/02/13,0.01,30,25,,,,,,,,,,,,,,,,,1,,
3/03/13,0,32,20,,,,,,,,,,,,,,,,,1,,
3/04/13,0,37,16,,,,,,,,,,,,,,,,,,,
3/05/13,0,36,22,,,,,,,,,,,,,,,,,,,
3/06/13,0,42,28,,,,,,,,,,,,,,,,,,,
3/07/13,0,41,28,,,,,,,,,,,,,,,,,1,,
3/08/13,0,47,23,,,,,,,,,,,,,,,,,,,
3/09/13,0,44,27,,,,,,,,1,,,,1,,,1,,,,
3/10/13,0,65,36,,,,,,,,,,,,,,,1,,,,
3/11/13,0.28,56,38,1,,,,,,,,,,,1,,,1,,,,
3/12/13,0.01,40,28,,,,,,,,,,,,,,,,,1,,
3/13/13,0.03,34,27,1,,,,,,,,,,,1,,,,,1,,
3/14/13,0,43,24,,,,,,,,,,,,,,,,,,,
3/15/13,0.06,42,30,1,,,,,,,,,,,1,,,1,,1,,
3/16/13,0.16,34,27,,,,,,,,1,,,,,1,,1,,1,,
3/17/13,0,34,22,,,,,,,,,,,,,,,,,,,
3/18/13,0.1,37,25,,,,1,,,,,,,,1,,,1,,1,,
3/19/13,0,35,24,,,,,,,,,,,,,,,,,1,,
3/20/13,0,32,18,,,,,,,,,,,,,,,,,1,,
3/21/13,0,35,17,,,,,,,,,,,,,,,,,1,,
3/22/13,0,42,27,,,,,,,,,,,,,,,,,1,,
3/23/13,0,41,23,,,,,,,,,,,,,,,,,,,
3/24/13,0,40,26,,,,,,,,,,,,,,,,,,,
3/25/13,0.03,40,31,1,,,,,,,,,,,1,,,,,1,,
3/26/13,0.03,48,34,,,,1,,,,,,,,,,,1,,1,,
3/27/13,0,49,31,,,,,,,,,,,,,,,,,,,
3/28/13,0,54,31,,,,,,,,,,,,,,,,,,,
3/29/13,0,55,30,,,,,,,,,,,,,,,,,,,
3/30/13,0,57,32,,,,,,,,,,,,,,,,,,,
3/31/13,0.03,61,38,,,,,,,,,,,,,,,1,,,,
4/01/13,0,41,27,,,,,,,,,,,,,,,,,,,
4/02/13,0,44,24,,,,,,,,,,,,,,,,,,,
4/03/13,0,43,24,,,,,,,,,,,,,,,,,,,
4/04/13,0,57,25,,,,,,,,,,,,,,,,,,,
4/05/13,0,51,35,,,,,,,,,,,,,,,,,,,
4/06/13,0,52,31,,,,,,,,,,,,,,,,,,,
4/07/13,0,60,42,,,,,,,,,,,,,,,,,,,
4/08/13,0.12,69,37,,,,,,,,,,,,,,,,,,,
4/09/13,0,55,43,,,,,,,,,,,,,,,,,,,
4/10/13,0.17,46,39,,,,,,,,,,,,,,,,,,,
4/11/13,1.49,41,37,,,,,,,,,,,,,,,,,,,
4/12/13,0.26,43,37,,,,,,,,,,,,,,,,,,,
4/13/13,0.02,43,37,,,,1,,,,,,,,,,,,,,,
4/14/13,0.01,48,33,,,,1,,,,,,,,,,,,,,,
4/15/13,0,70,38,,,,,,,,,,,,,,,,,,,
4/16/13,0.31,63,49,,,,,,,,,,,,,,,,,,,
4/17/13,0.71,57,42,,,,,,,,,,,,,,,,,,,
4/18/13,0.92,80,46,,,,,,,,,,,,,,,,,,,
4/19/13,0.18,60,38,1,,,,,,,,,,,,,,,,,,
4/20/13,0.02,42,31,1,,,,,,,,,,,,,,,,,,
4/21/13,0,47,27,,,,,,,,,,,,,,,,,,,
4/22/13,0,62,34,,,,,,,,,,,,,,,,,,,
4/23/13,0.32,72,43,1,,,,,,,,,,,,,,,,,,
4/24/13,0.43,56,36,1,,,,,,,,,,,,,,,,,,
4/25/13,0.06,53,31,,,1,,,,,,,,,,,,,,,,
4/26/13,0,57,32,,,,,,,,,,,,,,,,,,,
4/27/13,0,67,38,,,,,,,,,,,,,,,,,,,
4/28/13,0.27,55,50,,,,,,,,,,,,,,,,,,,
4/29/13,0,69,54,,,,,,,,,,,,,,,,,,,
4/30/13,0,70,53,,,,,,,,,,,,,,,,,,,
5/01/13,0,80,53,,,,,,,,,,,,,,,,,,,
5/02/13,0,77,55,,,,,,,,,,,,,,,,,,,
5/03/13,0,76,58,,,,,,,,,,,,,,,,,,,
5/04/13,0,70,56,,,,,,,,,,,,,,,,,,,
5/05/13,0,73,53,,,,,,,,,,,,,,,,,,,
5/06/13,0,74,48,,,,,,,,,,,,,,,,,,,
5/07/13,0,75,52,,,,,,,,,,,,,,,,,,,
5/08/13,0.01,79,58,,,1,,,,,,,,,,,,,,,,
5/09/13,0,81,53,,,,,,,,,,,,,,,,,,,
5/10/13,0.21,76,45,1,,,,,,,,,,,,,,,,,,
5/11/13,0.03,62,39,1,,,,,,,,,,,,,,,,,,
5/12/13,0,52,36,,,,,,,,,,,,,,,,,,,
